scenario_P1,scenario_Qg1,scenario_Qg2,scenario_AC1_Nom_1,scenario_AC1_Nom_2,scenario_AC1_Nom_3,scenario_AC1_Nom_4,scenario_AC1_Nom_5,scenario_AC1_Nom_6,scenario_AC1_MinTol_1,scenario_AC1_MinTol_2,scenario_AC1_MinTol_3,scenario_AC1_MinTol_4,scenario_AC1_MinTol_5,scenario_AC1_MinTol_6,scenario_AC1_MaxTol_1,scenario_AC1_MaxTol_2,scenario_AC1_MaxTol_3,scenario_AC1_MaxTol_4,scenario_AC1_MaxTol_5,scenario_AC1_MaxTol_6,scenario_AC2_Nom_1,scenario_AC2_Nom_2,scenario_AC2_Nom_3,scenario_AC2_Nom_4,scenario_AC2_Nom_5,scenario_AC2_Nom_6,scenario_AC2_MinTol_1,scenario_AC2_MinTol_2,scenario_AC2_MinTol_3,scenario_AC2_MinTol_4,scenario_AC2_MinTol_5,scenario_AC2_MinTol_6,scenario_AC2_MaxTol_1,scenario_AC2_MaxTol_2,scenario_AC2_MaxTol_3,scenario_AC2_MaxTol_4,scenario_AC2_MaxTol_5,scenario_AC2_MaxTol_6,scenario_DC_Nom_1,scenario_DC_Nom_2,scenario_DC_MinTol_1,scenario_DC_MinTol_2,scenario_DC_MaxTol_1,scenario_DC_MaxTol_2,solution_N_vw1,solution_N_vw2,solution_Qcab1_interm,solution_Qcab2_interm,solution_Qf1_interm,solution_Qf2,solution_Rdc,solution_Vac1,solution_Vac2,solution_Vdc1,solution_Xtr1_pu,solution_Xtr2_pu,solution_ucab1,solution_ucab2,solution_uf1,solution_uf2,solution_w1,solution_w2
1171000000,669000000,549000000,387000,314.159265358979,21000000,52000000,415000,0.14,-5,-5,-5,-5,-3,-4,5,2,5,4,4,2,384000,314.159265358979,24000000,49000000,443000,0.17,-3,-5,-1,-3,-5,-2,2,4,1,2,2,5,13,523000,-4,-1,4,2,415800,425700,23151301.5617913,22975511.0966793,49359009.1305912,50745477.215211,0.8,360000,360000,318400,0.142533368524123,0.1425,1,1,1,1,298.780487072305,358.141647498272
1134000000,572000000,690000000,418000,314.159265358979,27000000,54000000,434000,0.16,-5,-1,-2,-2,-4,-2,5,2,5,3,2,1,393000,314.159265358979,29000000,43000000,448000,0.18,-5,-3,-5,-1,-1,-4,3,3,3,5,1,5,12,531000,-1,-3,5,1,415800,425700,23151663.3918793,17657167.6349057,51289611.1565663,49244140.7694291,0.800032839659353,360000,360000,318400,0.142559569939905,0.142647259776887,1,1,1,1,301.55805627918,358.227347909639
1001000000,557000000,502000000,392000,314.159265358979,10000000,58000000,450000,0.16,-1,-5,-2,-4,-1,-4,5,2,3,4,5,2,399000,314.159265358979,30000000,45000000,413000,0.16,-5,-3,-4,-1,-2,-1,4,5,4,4,2,2,5,517000,-4,-4,2,4,415800,425700,23605723.1969214,18616507.6765453,49090860.7596327,47833276.0234311,0.800024985723879,360000,360000,318400,0.1425000118737,0.142505256672709,1,1,1,1,299.48264026355,360.22478678954
1117000000,634000000,500000000,389000,314.159265358979,22000000,54000000,434000,0.16,-4,-2,-5,-2,-4,-3,4,2,1,5,5,2,389000,314.159265358979,17000000,56000000,420000,0.13,-4,-5,-5,-4,-5,-2,1,1,1,1,4,3,5,531000,-2,-1,3,5,415800,425700,23670389.1588976,16143613.2152903,52052232.756061,47636382.0119581,0.800000777903462,360000,360000,318400,0.142499898191509,0.142523110138604,1,1,1,1,298.474486125187,358.142157705588
1128000000,571000000,644000000,396000,314.159265358979,14000000,41000000,411000,0.16,-5,-3,-4,-4,-1,-4,5,5,5,1,1,4,382000,314.159265358979,22000000,48000000,416000,0.14,-3,-4,-3,-2,-4,-3,5,1,1,3,1,3,14,513000,-3,-2,3,4,415800,425700,23498449.8980245,18760250.5215838,52490076.7929615,47628886.6423672,0.800000000519314,360000,360000,318400,0.142499999918837,0.142500000000155,1,1,1,1,298.759125799537,358.152766857064
1055000000,598000000,684000000,416000,314.159265358979,10000000,53000000,417000,0.15,-1,-2,-2,-1,-4,-4,2,4,5,1,3,2,403000,314.159265358979,12000000,60000000,436000,0.18,-2,-3,-4,-1,-3,-1,4,2,5,1,3,5,9,540000,-5,-1,2,1,415800,425700,17025603.5142359,16721050.4095028,7156.60412225758,49712833.7221717,0.859994685717963,360000.094871212,360000,318400,0.1425,0.1575,1,1,1,1,298.45130209103,358.141562509236
979000000,594000000,523000000,402000,314.159265358979,14000000,53000000,438000,0.14,-4,-3,-5,-2,-3,-1,4,3,2,4,3,3,400000,314.159265358979,19000000,57000000,420000,0.16,-5,-1,-5,-3,-4,-2,5,2,4,3,2,3,7,528000,-1,-5,5,3,415800,425700,22976189.2095718,17258047.6396222,51114123.792394,47717601.859619,0.800009804563959,360000,360000,318400,0.142503549538366,0.142500149706501,1,1,1,1,298.458828323108,358.550158669514
928000000,536000000,614000000,419000,314.159265358979,12000000,41000000,432000,0.18,-1,-4,-5,-5,-4,-4,3,3,3,5,3,5,404000,314.159265358979,29000000,58000000,428000,0.17,-5,-2,-1,-2,-3,-5,5,2,5,2,3,4,10,513000,-4,-3,5,2,415800,425700,16485109.1652381,17236230.948847,49702178.3116507,50584787.306249,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1086000000,538000000,588000000,415000,314.159265358979,17000000,58000000,428000,0.15,-4,-2,-2,-5,-2,-1,5,3,4,4,5,1,403000,314.159265358979,18000000,55000000,429000,0.12,-1,-2,-3,-4,-3,-1,3,3,5,4,4,2,8,568000,-2,-2,1,1,415800,425700,20052250.5528356,16984300.6558632,52369004.1178439,48951406.2791364,0.8,360000,360000,318400,0.142572124269317,0.142502520408136,1,1,1,1,298.739849055626,358.779738911977
918000000,588000000,678000000,400000,314.159265358979,20000000,42000000,434000,0.18,-2,-5,-5,-3,-2,-2,5,1,4,5,4,3,409000,314.159265358979,22000000,51000000,436000,0.14,-2,-1,-3,-1,-1,-3,5,1,4,3,2,5,9,570000,-4,-5,5,3,415800,425700,22260898.0105262,16895180.377626,50479506.2348674,47729780.4586423,0.799999936550448,360000,360000,318400,0.142499972139594,0.142511693649832,1,1,1,1,298.578438774393,358.175689435683
830000000,680000000,690000000,385000,314.159265358979,23000000,50000000,434000,0.16,-3,-5,-3,-4,-1,-5,3,2,3,2,5,5,418000,314.159265358979,30000000,49000000,411000,0.12,-2,-4,-3,-5,-4,-4,3,3,1,5,3,2,6,528000,-3,-1,5,2,415800,425700,20303220.2302157,16460230.7176927,52086565.9566407,48118864.2126477,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1184000000,578000000,565000000,388000,314.159265358979,21000000,54000000,448000,0.16,-1,-2,-3,-4,-1,-3,2,2,2,2,5,3,412000,314.159265358979,24000000,59000000,412000,0.16,-5,-4,-1,-4,-1,-1,3,1,3,3,4,2,12,579000,-1,-4,1,1,415800,425700,23792309.9522592,16187208.9735595,48226974.4340038,47809794.0790011,0.8,360000,360000,318400,0.142525632326554,0.14250597028221,1,1,1,1,298.681828733666,358.185178938687
1181000000,653000000,507000000,388000,314.159265358979,13000000,54000000,429000,0.15,-5,-4,-4,-1,-1,-5,5,2,3,5,5,2,393000,314.159265358979,30000000,50000000,444000,0.14,-5,-2,-1,-5,-2,-3,4,1,4,3,4,5,5,574000,-2,-3,4,1,415800,425700,22493992.1560181,17716822.2471662,49123746.8313411,47996442.519257,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
889000000,501000000,561000000,415000,314.159265358979,20000000,43000000,410000,0.18,-1,-3,-3,-3,-1,-3,4,5,5,5,3,2,408000,314.159265358979,24000000,47000000,429000,0.14,-1,-2,-5,-4,-1,-4,3,5,1,1,2,5,7,541000,-4,-5,3,1,415800,425700,21162450.9618092,16799915.7973097,52132461.456383,47674206.0019308,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,300.375873591816,358.141562509236
1061000000,575000000,501000000,413000,314.159265358979,14000000,60000000,413000,0.17,-4,-1,-3,-2,-2,-5,1,1,2,3,5,3,415000,314.159265358979,21000000,60000000,423000,0.15,-3,-5,-3,-1,-4,-1,4,4,4,1,5,2,11,557000,-2,-1,4,2,415800,425700,23589708.8453885,17435392.7484583,49732507.545519,47730377.651466,0.8,360000,360000,318400,0.142703474876924,0.142499375537846,1,1,1,1,298.494535549273,358.175208397444
960000000,636000000,573000000,392000,314.159265358979,12000000,58000000,431000,0.16,-3,-4,-5,-1,-1,-5,1,4,4,4,3,3,381000,314.159265358979,20000000,42000000,411000,0.18,-1,-2,-4,-4,-4,-4,5,1,2,5,2,5,14,586000,-2,-2,4,4,415800,427299.699614399,23401495.2558442,16199296.0909573,51327862.0991434,47833607.7414866,0.800000488602745,364210.618993109,360287.345624075,318400,0.142502845761064,0.142508631173883,1,1,1,1,298.888552567336,358.454731668837
807000000,527000000,570000000,393000,314.159265358979,22000000,44000000,410000,0.12,-3,-5,-3,-3,-2,-2,1,1,2,1,2,4,415000,314.159265358979,21000000,44000000,422000,0.15,-4,-1,-5,-2,-5,-4,4,1,4,1,2,2,5,591000,-4,-4,4,1,415800,425700,23562431.127762,21203221.2075767,52082879.9646306,47701396.9113675,0.800413551196247,360000,360000,318400.000012858,0.142599020412335,0.142505165137569,1,1,1,1,298.551861167295,360.626388063119
861000000,549000000,529000000,402000,314.159265358979,23000000,57000000,427000,0.17,-5,-2,-4,-2,-3,-1,1,1,2,4,5,3,416000,314.159265358979,24000000,58000000,438000,0.13,-4,-5,-3,-4,-3,-3,2,1,4,4,5,5,7,597000,-4,-1,1,2,415800,425700,21906151.7977343,18512489.437174,50794691.7945765,48979682.5411599,0.800064620142544,360000,360000,318400,0.142604559933289,0.142512771981332,1,1,1,1,298.509642037463,358.493682604954
871000000,595000000,611000000,386000,314.159265358979,19000000,53000000,421000,0.13,-1,-3,-1,-4,-1,-3,3,5,3,3,1,2,384000,314.159265358979,29000000,41000000,430000,0.13,-1,-1,-3,-3,-3,-5,4,3,1,3,4,1,12,553000,-1,-5,2,4,415800,425700.000005511,23160352.3027563,16758220.8702075,51388890.8351291,48362859.4786259,0.800001783543534,360000,360000,318400,0.14250076919178,0.142500885088137,1,1,1,1,298.467587451124,358.166451316821
863000000,530000000,562000000,414000,314.159265358979,30000000,60000000,442000,0.13,-5,-2,-4,-1,-4,-5,3,2,2,3,4,3,380000,314.159265358979,21000000,42000000,441000,0.15,-2,-5,-5,-4,-5,-5,5,2,1,1,5,1,5,584000,-4,-1,2,5,416232.176063462,425700,19563757.096953,18774194.6897789,47557567.6159202,50217795.9518106,0.8,361949.884778721,360000,318400,0.1575,0.152858239999595,1,1,1,1,317.83351661029,358.141562509236
907000000,552000000,557000000,410000,314.159265358979,12000000,44000000,426000,0.18,-5,-2,-5,-2,-5,-2,1,1,5,2,2,3,392000,314.159265358979,16000000,55000000,446000,0.18,-5,-2,-5,-4,-4,-4,3,2,1,4,3,5,11,582000,-3,-4,1,1,415800,425700,20702495.4888167,18772155.709128,7698.40651106242,49011313.2489789,1.18642509620583,360000,360000,318400.011081682,0.147920279241792,0.1425,1,1,1,1,299.27605448797,360.158982225356
1130000000,670000000,525000000,385000,314.159265358979,12000000,40000000,436000,0.14,-1,-3,-5,-1,-5,-2,4,2,2,1,5,4,417000,314.159265358979,16000000,51000000,425000,0.12,-5,-3,-1,-5,-5,-2,1,5,2,4,2,2,11,514000,-4,-3,5,2,415800,425700,21174807.3638461,20657258.7371908,52292564.8226617,47689724.2723164,0.800013776050687,360000,360000,318400,0.142500364401727,0.142499593171917,1,1,1,1,298.459159709866,358.141562348266
926000000,522000000,628000000,404000,314.159265358979,21000000,45000000,422000,0.13,-5,-4,-4,-5,-3,-4,4,5,1,2,2,1,417000,314.159265358979,21000000,58000000,440000,0.18,-3,-4,-5,-3,-4,-1,4,3,5,4,2,3,5,592000,-2,-5,3,1,421458.136450127,430868.716269801,23820800.494571,16443830.8150606,52438925.5784802,49950548.5822626,0.800004743943788,407423.409984889,383787.80551138,320094.165379122,0.142503306567915,0.142531951146135,1,1,1,1,300.682874285855,362.29246552881
979000000,651000000,559000000,419000,314.159265358979,28000000,60000000,439000,0.18,-1,-5,-1,-5,-3,-1,5,5,5,5,1,4,413000,314.159265358979,23000000,58000000,447000,0.15,-5,-5,-1,-1,-4,-2,2,4,3,2,1,1,5,529000,-2,-2,4,4,415800,425700,17330741.7343483,16289937.2580964,49103533.3797761,49836275.1145298,0.799999895608993,360000,360000,318400,0.1425,0.142526265429524,1,1,1,1,311.213446797016,358.197589335338
1054000000,692000000,523000000,405000,314.159265358979,19000000,43000000,437000,0.13,-5,-3,-2,-5,-3,-3,1,3,5,5,2,4,383000,314.159265358979,24000000,45000000,434000,0.14,-1,-4,-3,-3,-3,-1,4,3,4,2,3,1,14,558000,-2,-1,5,4,416790.225123435,425749.030862949,18532717.7780193,21132193.8832452,47338928.7850927,51023985.5592757,0.80011593911192,404435.831274461,383391.603687436,318400,0.157340117365799,0.143447625001361,1,1,1,1,302.612076946919,387.513723078568
842000000,504000000,624000000,397000,314.159265358979,18000000,48000000,433000,0.18,-4,-3,-5,-3,-1,-2,2,3,1,1,5,4,418000,314.159265358979,18000000,42000000,444000,0.15,-3,-2,-5,-1,-1,-1,2,3,3,3,3,2,6,504000,-2,-2,3,4,415800,427280.903978253,22475523.5133833,18809068.599055,52320345.8469714,48786981.6468642,0.800053618170754,360000,360904.312307767,318400,0.142500743123193,0.142504002096417,1,1,1,1,298.536085335104,358.247233639365
955000000,665000000,562000000,413000,314.159265358979,14000000,43000000,422000,0.14,-2,-3,-3,-4,-5,-3,5,1,4,3,2,2,397000,314.159265358979,18000000,58000000,435000,0.14,-1,-4,-5,-5,-4,-1,4,2,5,5,2,5,7,515000,-5,-3,1,5,415800,425700,22500440.5590788,16154062.1963848,52497807.8934396,47543030.7734438,0.800123168851615,360000,360000,318400,0.142500395387817,0.142513921503579,1,1,1,1,299.293537262086,358.21489782824
1030000000,554000000,686000000,392000,314.159265358979,16000000,46000000,429000,0.15,-5,-5,-5,-5,-2,-3,4,1,2,1,2,3,399000,314.159265358979,23000000,56000000,418000,0.14,-4,-2,-5,-3,-2,-1,4,5,4,4,4,1,10,576000,-3,-1,5,3,420858.064798619,434169.598858385,23282065.3921125,16357142.2044047,50997790.9719074,47531384.4285212,0.799999921968171,396413.771084863,372848.588005496,318531.668946427,0.142499997982707,0.142500173390451,1,1,1,1,306.812010651783,358.185609474767
1102000000,595000000,609000000,400000,314.159265358979,26000000,47000000,427000,0.13,-5,-1,-4,-5,-2,-2,5,3,1,1,2,2,412000,314.159265358979,16000000,47000000,450000,0.17,-1,-3,-2,-5,-4,-1,2,2,1,5,4,5,7,590000,-5,-2,1,1,415800,425700,18754545.8655432,19578761.1591903,51209524.0240871,48707304.2002568,0.8,360571.742920672,360000,318400,0.1425,0.142499992476672,1,1,1,1,304.911116002531,369.072755135911
847000000,617000000,599000000,383000,314.159265358979,26000000,43000000,439000,0.17,-5,-4,-3,-1,-4,-1,1,3,4,4,4,1,395000,314.159265358979,26000000,49000000,446000,0.12,-1,-4,-1,-5,-2,-4,1,2,4,2,4,5,6,543000,-5,-5,3,5,415800,425700,22038576.7730545,19378046.5654772,51420275.0262814,48164922.0781432,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
869000000,540000000,694000000,380000,314.159265358979,14000000,53000000,444000,0.18,-2,-5,-3,-3,-3,-5,1,3,5,4,4,4,406000,314.159265358979,25000000,43000000,421000,0.17,-3,-1,-2,-3,-2,-2,4,1,5,5,2,1,12,535000,-3,-1,3,1,415800,425700.00013268,22584833.7318014,22719201.3798877,47616647.9135401,49433771.2167101,0.8,360000,360000,318400,0.151044368008556,0.146231594870801,1,1,1,1,326.725635973339,392.070763168006
841000000,626000000,626000000,383000,314.159265358979,20000000,52000000,438000,0.15,-4,-1,-5,-4,-4,-3,4,4,2,1,2,5,390000,314.159265358979,15000000,51000000,437000,0.12,-5,-1,-5,-5,-1,-5,1,3,1,3,5,5,12,500000,-5,-3,4,3,415800,425700,20511861.9248957,16153263.4701147,51995198.6141756,49333677.637417,0.8,360004.154663099,360006.454221728,318400,0.1425,0.1425,1,1,1,1,299.321363129553,360.826844264024
824000000,670000000,676000000,384000,314.159265358979,19000000,51000000,411000,0.14,-5,-5,-3,-5,-2,-5,1,2,4,3,2,1,395000,314.159265358979,27000000,46000000,435000,0.15,-1,-5,-5,-5,-2,-2,5,1,2,5,1,5,15,568000,-3,-4,3,1,415800,425700,22472820.4981684,17253629.5012643,48612657.9487552,48396394.637243,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1101000000,532000000,690000000,419000,314.159265358979,13000000,56000000,435000,0.16,-3,-3,-4,-1,-2,-5,1,4,2,4,1,2,399000,314.159265358979,21000000,44000000,424000,0.12,-1,-1,-2,-4,-4,-4,4,1,1,2,3,5,11,579000,-2,-4,1,2,415800,425700,19804465.7709528,17194400.2969888,49684331.2258702,51538691.9189839,0.79999972745438,360000,360000,318400,0.1425,0.142499839643187,1,1,1,1,298.45130209103,358.141562509236
1054000000,585000000,676000000,408000,314.159265358979,10000000,56000000,433000,0.12,-5,-1,-4,-2,-5,-5,2,2,3,4,1,5,417000,314.159265358979,23000000,49000000,438000,0.16,-5,-4,-4,-1,-2,-5,4,2,5,4,5,5,5,594000,-1,-5,2,5,415800,425700,23579227.6916599,18951371.9185133,51631059.5063561,47767005.5587737,0.799999861466616,360000,360000,318400,0.142519517975995,0.142508365515345,1,1,1,1,298.580082909476,358.579729407026
834000000,534000000,643000000,402000,314.159265358979,17000000,43000000,423000,0.13,-1,-5,-1,-5,-4,-2,2,4,3,1,1,2,393000,314.159265358979,26000000,49000000,434000,0.13,-3,-5,-4,-2,-3,-3,2,1,5,4,2,3,10,533000,-3,-4,1,5,415800,425700,16729843.3614257,18593908.4848036,52132149.8932224,47569019.1355714,0.800017839383019,360000,360000,318400,0.142502918139744,0.1425,1,1,1,1,300.885539595766,358.179816875513
1108000000,674000000,655000000,389000,314.159265358979,29000000,43000000,443000,0.13,-5,-1,-4,-2,-4,-1,5,5,5,3,5,5,419000,314.159265358979,25000000,58000000,417000,0.12,-3,-2,-5,-1,-5,-1,1,4,3,3,2,2,11,560000,-3,-1,1,4,415800,425700,17122023.4095403,19637108.7589029,49501717.0793984,49128434.0360941,0.8,362727.340206875,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,375.365378529502
904000000,695000000,670000000,418000,314.159265358979,20000000,44000000,431000,0.17,-3,-2,-4,-1,-2,-5,3,2,2,5,5,2,392000,314.159265358979,24000000,50000000,423000,0.18,-4,-5,-5,-3,-1,-1,3,1,4,4,4,4,10,577000,-4,-2,5,1,415800,425700,23048531.347199,16131539.0432815,50960959.9263451,48626561.6731295,0.8,360000,360000,318400,0.1425,0.142511125765947,1,1,1,1,298.463296623456,358.146504264985
1163000000,680000000,575000000,384000,314.159265358979,19000000,60000000,433000,0.13,-3,-5,-4,-2,-4,-4,5,3,5,2,5,4,415000,314.159265358979,29000000,48000000,440000,0.17,-4,-4,-1,-3,-2,-1,5,2,2,1,1,4,10,576000,-4,-1,5,1,415800,425700,17938258.2638249,18033352.8313132,50071580.405912,48296081.5975345,0.799999988525901,360000.293980624,364621.714344774,318400,0.142504365808287,0.142501058970927,1,1,1,1,298.508227639232,358.171045541148
985000000,690000000,536000000,386000,314.159265358979,30000000,44000000,432000,0.13,-5,-3,-3,-5,-4,-4,3,1,2,1,3,5,391000,314.159265358979,30000000,48000000,411000,0.12,-5,-4,-1,-5,-5,-4,4,2,5,1,5,2,13,542000,-1,-3,2,3,415800,425700,22341265.9183427,16949182.8133645,50882256.4391871,50083583.8177944,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1015000000,608000000,633000000,412000,314.159265358979,22000000,43000000,447000,0.15,-5,-1,-5,-5,-1,-5,2,2,4,2,5,4,395000,314.159265358979,26000000,51000000,443000,0.13,-3,-4,-4,-1,-5,-3,5,1,5,4,3,5,13,554000,-4,-3,1,2,415800,425700,18551301.5264296,16294176.1899126,49891400.8626015,50071770.4953535,0.800062060404521,360000,360000,318400,0.1425160931126,0.142503125456206,1,1,1,1,299.823897100277,358.212838214666
830000000,528000000,678000000,405000,314.159265358979,18000000,51000000,436000,0.17,-5,-2,-3,-5,-3,-2,5,1,5,5,2,3,384000,314.159265358979,20000000,50000000,424000,0.14,-2,-3,-5,-3,-3,-5,3,3,1,1,5,2,6,500000,-4,-3,4,4,415800,425700,20845078.0385467,16528323.3162427,50915509.3320023,48953370.4282418,0.799999625379091,360000,360000,318400,0.1425,0.142500892434308,1,1,1,1,298.45130209103,359.099246804891
954000000,598000000,510000000,397000,314.159265358979,24000000,51000000,441000,0.15,-4,-1,-1,-3,-2,-2,3,3,2,1,3,1,382000,314.159265358979,19000000,45000000,439000,0.13,-5,-3,-4,-1,-5,-2,4,1,4,5,3,1,8,589000,-5,-5,4,3,415800,425700,17655912.3732895,19096989.7611178,51120447.1187018,49052430.4562231,0.799999995825909,401631.87694268,360000,318400,0.142499604710966,0.1425,1,1,1,1,298.45130209103,358.141562461481
995000000,639000000,569000000,400000,314.159265358979,15000000,54000000,440000,0.12,-1,-4,-5,-2,-5,-2,1,5,5,4,3,2,413000,314.159265358979,10000000,44000000,439000,0.12,-2,-4,-3,-1,-2,-2,2,4,4,2,1,2,14,566000,-4,-1,1,2,415800,425700,23686150.438985,17337614.8056179,52241438.6175813,50637997.3632101,0.8,360000,360000,318400,0.142776431041938,0.1425,1,1,1,1,301.80878730162,359.295137957728
1025000000,515000000,693000000,382000,314.159265358979,20000000,43000000,440000,0.16,-3,-1,-2,-5,-1,-2,3,3,3,5,3,4,390000,314.159265358979,22000000,49000000,416000,0.18,-4,-4,-3,-2,-3,-5,2,4,1,1,1,4,5,573000,-5,-5,2,5,415800,425700,16775462.9837614,19246412.8378183,49447948.5015764,49650293.722532,0.8,388506.677750345,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
842000000,644000000,534000000,390000,314.159265358979,21000000,53000000,432000,0.12,-1,-2,-5,-3,-1,-5,1,5,1,1,3,4,382000,314.159265358979,28000000,58000000,416000,0.13,-4,-3,-2,-3,-3,-2,1,2,4,3,1,1,11,576000,-5,-2,4,1,415800,425700,23073681.3225939,17641773.3054611,52375858.6556927,48071303.2029055,0.800006754896925,360000,360000,318400,0.142559423010381,0.142633032523505,1,1,1,1,298.901847643829,358.3886768439
825000000,531000000,684000000,407000,314.159265358979,13000000,43000000,425000,0.18,-1,-5,-1,-1,-1,-4,5,5,2,3,2,3,414000,314.159265358979,21000000,54000000,443000,0.17,-3,-5,-4,-1,-3,-3,3,4,1,5,5,5,5,574000,-5,-2,4,1,415800,425700,22177460.6533351,16717492.6168989,49986453.2136528,47645270.695038,0.8,360000,360000,318400,0.142559828970169,0.1425,1,1,1,1,298.65795670362,359.945503463498
1129000000,605000000,565000000,407000,314.159265358979,10000000,50000000,421000,0.15,-2,-1,-5,-5,-4,-5,2,4,5,2,1,1,410000,314.159265358979,26000000,53000000,423000,0.18,-3,-4,-5,-3,-1,-1,2,1,5,1,2,5,10,591000,-4,-4,4,2,415800,425700,19987628.8829681,19639598.4557655,48522778.7731103,50582369.9312158,0.8,387793.720824401,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1150000000,667000000,650000000,405000,314.159265358979,27000000,60000000,420000,0.12,-3,-2,-2,-1,-1,-3,5,2,3,4,1,1,395000,314.159265358979,29000000,46000000,413000,0.12,-5,-2,-2,-2,-1,-1,1,5,2,5,3,2,11,590000,-4,-4,4,1,415800,425700,23955185.3886099,20254237.0447464,49917954.4927457,47538652.836351,0.800363348139598,360000,359999.999999994,318400,0.142502267180864,0.14250291004962,1,1,1,1,298.521236946801,358.145648174111
828000000,688000000,694000000,411000,314.159265358979,18000000,43000000,412000,0.17,-1,-1,-3,-4,-2,-4,2,3,5,4,5,1,419000,314.159265358979,16000000,47000000,435000,0.14,-2,-1,-1,-1,-4,-5,5,3,3,1,2,3,5,516000,-4,-5,2,4,415800,425700,21889148.9459906,16629246.8030163,52374900.1055351,47502909.7956335,0.8,360000,360000,318400,0.1425,0.142542580845544,1,1,1,1,298.674425071028,358.438227580245
1116000000,552000000,560000000,418000,314.159265358979,11000000,59000000,414000,0.13,-4,-2,-3,-3,-5,-3,2,1,1,5,1,4,403000,314.159265358979,28000000,47000000,424000,0.15,-5,-4,-3,-1,-5,-3,2,1,4,1,5,3,15,574000,-1,-2,5,5,415800,425700,21654672.4983258,16047971.5556904,51766273.333704,48411549.9315775,0.800000000000083,360000,360000,318400,0.142499997814468,0.142501264941615,1,1,1,1,298.536055813784,358.299217580757
858000000,606000000,652000000,415000,314.159265358979,19000000,53000000,419000,0.15,-5,-3,-3,-2,-1,-3,3,2,5,2,1,1,388000,314.159265358979,12000000,55000000,420000,0.15,-1,-5,-4,-2,-5,-2,5,2,2,1,2,1,6,545000,-2,-3,5,3,415800,425700,21089115.5417598,16254093.9714596,51320557.9928222,48363946.1381793,0.8,360000,360000,318400,0.142508136286673,0.142528801465319,1,1,1,1,301.207392651042,358.28952256433
852000000,698000000,560000000,393000,314.159265358979,25000000,60000000,411000,0.12,-5,-4,-5,-3,-3,-1,1,5,3,4,5,2,418000,314.159265358979,16000000,51000000,410000,0.13,-3,-1,-2,-2,-1,-2,1,4,2,2,1,2,6,560000,-5,-1,1,2,415800,425700,19323182.3717862,16178132.7006305,52411377.5319003,48137504.1856564,0.799999247643871,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.592756549719,360.435856910805
